,lat,lon,fecha_inicio,tipo_de_incendio,tipo_impacto,causa,year
302,20.6853,-103.57847777777778,2016-02-06,Superficial,Minimo,Fumadores,2016
303,20.581591666666668,-103.46418333333334,2016-02-05,Superficial,Minimo,Fumadores,2016
304,20.667472222222223,-103.67538888888889,2016-02-04,Superficial,Minimo,Actividades Agropecuarias,2016
305,20.691777777777776,-103.64725833333334,2016-02-13,Superficial,Minimo,Fogatas,2016
306,20.69425,-103.64805833333334,2016-02-14,Superficial,Minimo,Fogatas,2016
307,20.65028333333333,-103.46721388888889,2016-02-08,Superficial,Minimo,Intencional,2016
308,20.71127222222222,-103.55044722222222,2016-02-14,Superficial,Minimo,Intencional,2016
309,20.56897222222222,-103.50969444444445,2016-02-18,Superficial,Minimo,Fumadores,2016
310,20.706477777777778,-103.59322777777777,2016-02-19,Superficial,Minimo,Fumadores,2016
311,20.616222222222223,-103.46066666666667,2016-03-03,Superficial,Minimo,Intencional,2016
312,20.62122777777778,-103.47006388888889,2016-02-26,Superficial,Minimo,Intencional,2016
313,20.650583333333334,-103.46216666666668,2016-03-05,Superficial,Minimo,Intencional,2016
314,20.620944444444444,-103.48816666666667,2016-03-08,Superficial,Minimo,Fumadores,2016
315,20.689416666666666,-103.63072222222222,2016-03-08,Superficial,Minimo,Actividades Agropecuarias,2016
316,20.66272222222222,-103.67691666666667,2016-04-04,Superficial,Minimo,Fumadores,2016
317,20.714108333333332,-103.61995833333333,2016-03-21,Superficial,Minimo,Fumadores,2016
318,20.689888888888888,-103.68333333333334,2016-04-10,Superficial,Minimo,Fumadores,2016
319,20.640888888888888,-103.485,2016-04-18,Superficial,Minimo,Quema De Basureros,2016
320,20.589694444444444,-103.67466666666667,2016-03-24,Superficial,Minimo,Actividades Agropecuarias,2016
321,20.678,-103.67783333333334,2016-03-23,Superficial,Minimo,Fumadores,2016
322,20.643444444444444,-103.48544444444444,2016-03-20,Superficial,Minimo,Intencional,2016
323,20.653305555555555,-103.46119444444444,2016-04-06,Superficial,Minimo,Fumadores,2016
324,20.653827777777778,-103.46010833333334,2016-04-26,Superficial,Minimo,Intencional,2016
325,20.631094444444447,-103.55873055555556,2016-04-21,Superficial,Minimo,Intencional,2016
326,20.603250000000003,-103.4568888888889,2016-04-28,Superficial,Minimo,Intencional,2016
327,20.677666666666667,-103.67791666666668,2016-04-20,Superficial,Minimo,Fumadores,2016
328,20.703805555555554,-103.6538888888889,2016-05-03,Superficial,Minimo,Fumadores,2016
329,20.716055555555556,-103.63113888888888,2016-03-25,Superficial,Minimo,Fumadores,2016
330,20.716583333333332,-103.61819444444444,2016-04-07,Superficial,Minimo,Fumadores,2016
331,20.70386111111111,-103.65594444444444,2016-05-03,Superficial,Minimo,Actividades Agropecuarias,2016
332,20.589666666666666,-103.679,2016-04-22,Superficial,Minimo,Actividades Agropecuarias,2016
333,20.55852777777778,-103.56602777777778,2016-05-22,Superficial,Minimo,Intencional,2016
334,20.721708333333332,-103.56167777777777,2016-02-18,Superficial,Minimo,Fumadores,2016
335,20.6637,-103.67355,2016-03-03,Superficial,Minimo,No Determinadas,2016
336,20.557472222222223,-103.49277777777777,2016-04-13,Superficial,Minimo,Fumadores,2016
337,20.575222222222223,-103.49841666666667,2016-04-17,Superficial,Minimo,Fumadores,2016
338,20.617361111111112,-103.6798888888889,2016-04-01,Superficial,Minimo,Actividades Agropecuarias,2016
339,20.660083333333333,-103.67661111111111,2016-04-03,Superficial,Minimo,Actividades Agropecuarias,2016
340,20.67813888888889,-103.66865,2017-01-17,Superficial,Minimo,Limpia De Derecho De Vía,2017
341,20.701958333333334,-103.61946944444443,2017-01-20,Superficial,Minimo,Limpia De Derecho De Vía,2017
342,20.645916666666665,-103.48552777777778,2017-02-02,Superficial,Minimo,Intencional,2017
343,20.67313888888889,-103.6735,2017-02-03,Superficial,Minimo,Actividades Agropecuarias,2017
344,20.653322222222222,-103.46031944444445,2017-02-11,Superficial,Minimo,Fumadores,2017
345,20.559083333333334,-103.5093611111111,2017-01-31,Superficial,Minimo,Fumadores,2017
346,20.65031388888889,-103.46297222222222,2017-02-13,Superficial,Minimo,Fumadores,2017
347,20.649555555555555,-103.46441666666666,2017-02-07,Superficial,Minimo,Fumadores,2017
348,20.686666666666667,-103.682,2017-02-12,Superficial,Minimo,Intencional,2017
349,20.701702777777776,-103.48344722222222,2017-02-25,Superficial,Minimo,Quema De Basureros,2017
350,20.704266666666665,-103.49644722222223,2017-03-18,Superficial,Minimo,Quema De Basureros,2017
351,20.549750000000003,-103.51255555555555,2017-03-06,Superficial,Minimo,Intencional,2017
352,20.662611111111108,-103.46041666666667,2017-04-05,Superficial,Minimo,Intencional,2017
353,20.663574999999998,-103.48287777777777,2017-04-05,Superficial,Minimo,Actividades Agropecuarias,2017
354,20.5974,-103.45625555555556,2017-04-09,Superficial,Minimo,Fumadores,2017
355,20.556291666666667,-103.56646111111111,2017-04-14,Superficial,Minimo,Fumadores,2017
356,20.651888888888887,-103.48544444444444,2017-04-09,Superficial,Minimo,Quema De Basureros,2017
357,20.601333333333336,-103.46044444444445,2017-04-10,Superficial,Minimo,Intencional,2017
358,20.600805555555556,-103.46069722222222,2017-04-11,Superficial,Minimo,Quema De Basureros,2017
359,20.719188888888887,-103.499425,2017-05-01,Superficial,Minimo,Intencional,2017
360,20.566122222222223,-103.52851944444444,2017-05-01,Superficial,Minimo,Intencional,2017
361,20.65483611111111,-103.4600138888889,2017-05-28,Superficial,Minimo,Intencional,2017
362,20.586116666666666,-103.50368055555556,2017-05-29,Superficial,Minimo,Quema De Basureros,2017
363,20.699805555555557,-103.62894444444444,2017-06-11,Superficial,Minimo,Fumadores,2017
364,20.652783333333332,-103.48682777777778,2017-04-26,Superficial,Minimo,Fumadores,2017
365,20.55813888888889,-103.50505555555556,2017-03-16,Superficial,Minimo,Intencional,2017
366,20.649763888888888,-103.47239166666667,2017-03-20,Superficial,Minimo,Intencional,2017
367,20.652641666666664,-103.46348888888889,2017-05-21,Superficial,Minimo,Intencional,2017
368,20.700102777777776,-103.67086111111112,2017-04-29,Superficial,Minimo,Intencional,2017
369,20.637244444444445,-103.48393333333334,2017-06-03,Superficial,Minimo,Intencional,2017
