FID,idpuntocalor,fecha,latlon,id_pais,id_estado,id_mun,nom_pais,nom_estado,nom_mun,vegetacion,anp,pendiente,satelite,geom,hora_gmt
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fce,5122797,2019-08-18T04:06:00,POINT(-97.81413 22.26591),1,1-28,1-28009,México,Tamaulipas,Ciudad Madero,ZONA URBANA,NO AFECTA ANP,2.56684327,TERRA,POINT (-97.81413 22.26591),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fcf,5122790,2019-08-18T04:06:00,POINT(-92.18522 18.64035),1,1-4,1-04003,México,Campeche,Carmen,PASTIZAL CULTIVADO,ANP LAGUNA DE TÉRMINOS,1.1668911,TERRA,POINT (-92.18522 18.64035),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fd0,5122789,2019-08-18T04:06:00,POINT(-92.17139 18.64268),1,1-4,1-04003,México,Campeche,Carmen,PASTIZAL CULTIVADO,ANP LAGUNA DE TÉRMINOS,2.25614262,TERRA,POINT (-92.17139 18.64268),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fd1,5122788,2019-08-18T04:06:00,POINT(-92.72845 18.14366),1,1-27,1-27004,México,Tabasco,Centro,TULAR,NO AFECTA ANP,2.95757627,TERRA,POINT (-92.72845 18.14366),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fd2,5122787,2019-08-18T04:06:00,POINT(-92.73768 18.14245),1,1-27,1-27004,México,Tabasco,Centro,TULAR,NO AFECTA ANP,0.69309163,TERRA,POINT (-92.73768 18.14245),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fd3,5122786,2019-08-18T04:06:00,POINT(-92.72231 18.14502),1,1-27,1-27004,México,Tabasco,Centro,TULAR,CERCA DE ANP PANTANOS DE CENTLA,1.20031118,TERRA,POINT (-92.72231 18.14502),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fd4,5122785,2019-08-18T04:06:00,POINT(-93.18215 17.90316),1,1-7,1-07074,México,Chiapas,Reforma,PASTIZAL CULTIVADO,NO AFECTA ANP,1.51168859,TERRA,POINT (-93.18215 17.90316),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fd5,5122784,2019-08-18T04:06:00,POINT(-93.1965 17.88858),1,1-7,1-07074,México,Chiapas,Reforma,PASTIZAL CULTIVADO,NO AFECTA ANP,2.86818957,TERRA,POINT (-93.1965 17.88858),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fd6,5122783,2019-08-18T04:06:00,POINT(-93.17989 17.8915),1,1-7,1-07074,México,Chiapas,Reforma,PASTIZAL CULTIVADO,NO AFECTA ANP,4.39519501,TERRA,POINT (-93.17989 17.8915),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fd7,5122782,2019-08-18T04:06:00,POINT(-93.19118 17.89362),1,1-7,1-07074,México,Chiapas,Reforma,DESPROVISTO DE VEGETACION,NO AFECTA ANP,3.82926202,TERRA,POINT (-93.19118 17.89362),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fd8,5122781,2019-08-18T04:06:00,POINT(-93.17453 17.89642),1,1-7,1-07074,México,Chiapas,Reforma,PASTIZAL CULTIVADO,NO AFECTA ANP,4.05276108,TERRA,POINT (-93.17453 17.89642),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fd9,5122780,2019-08-18T04:06:00,POINT(-93.12988 17.84389),1,1-7,1-07074,México,Chiapas,Reforma,PASTIZAL CULTIVADO,NO AFECTA ANP,2.02262115,TERRA,POINT (-93.12988 17.84389),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fda,5122779,2019-08-18T04:06:00,POINT(-93.11336 17.84675),1,1-27,1-27004,México,Tabasco,Centro,AGRICULTURA DE TEMPORAL,NO AFECTA ANP,4.14167404,TERRA,POINT (-93.11336 17.84675),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fdb,5122778,2019-08-18T04:06:00,POINT(-92.50076 17.89359),1,1-27,1-27012,México,Tabasco,Macuspana,PASTIZAL CULTIVADO,NO AFECTA ANP,5.03954124,TERRA,POINT (-92.50076 17.89359),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fdc,5122777,2019-08-18T04:06:00,POINT(-92.48586 17.89607),1,1-27,1-27012,México,Tabasco,Macuspana,TULAR,NO AFECTA ANP,1.96948326,TERRA,POINT (-92.48586 17.89607),04:06:00
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fdd,5123168,2019-08-18T07:29:20,POINT(-102.20245 17.93172),1,1-16,1-16052,México,Michoacán de Ocampo,Lázaro Cárdenas,ZONA URBANA,NO AFECTA ANP,2.1443367,J01-375m,POINT (-102.20245 17.93172),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fde,5123164,2019-08-18T07:29:20,POINT(-93.15604 17.72123),1,1-7,1-07048,México,Chiapas,Juárez,PASTIZAL CULTIVADO,NO AFECTA ANP,3.75031471,J01-375m,POINT (-93.15604 17.72123),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fdf,5123163,2019-08-18T07:29:20,POINT(-94.51691 17.97073),1,1-30,1-30108,México,Veracruz de Ignacio de la Llave,Minatitlán,ZONA URBANA,NO AFECTA ANP,6.19163656,J01-375m,POINT (-94.51691 17.97073),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fe0,5123162,2019-08-18T07:29:20,POINT(-94.52206 17.97142),1,1-30,1-30108,México,Veracruz de Ignacio de la Llave,Minatitlán,ZONA URBANA,NO AFECTA ANP,3.92453814,J01-375m,POINT (-94.52206 17.97142),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fe1,5123161,2019-08-18T07:29:20,POINT(-94.52666 17.97602),1,1-30,1-30108,México,Veracruz de Ignacio de la Llave,Minatitlán,ZONA URBANA,NO AFECTA ANP,1.69601238,J01-375m,POINT (-94.52666 17.97602),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fe2,5123160,2019-08-18T07:29:20,POINT(-94.28661 17.94764),1,1-30,1-30111,México,Veracruz de Ignacio de la Llave,Moloacán,PASTIZAL CULTIVADO,NO AFECTA ANP,11.03860569,J01-375m,POINT (-94.28661 17.94764),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fe3,5123159,2019-08-18T07:29:20,POINT(-94.53063 17.98451),1,1-30,1-30108,México,Veracruz de Ignacio de la Llave,Minatitlán,ZONA URBANA,NO AFECTA ANP,5.70743656,J01-375m,POINT (-94.53063 17.98451),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fe4,5123158,2019-08-18T07:29:20,POINT(-94.52435 17.99163),1,1-30,1-30108,México,Veracruz de Ignacio de la Llave,Minatitlán,ZONA URBANA,NO AFECTA ANP,5.10129452,J01-375m,POINT (-94.52435 17.99163),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fe5,5123157,2019-08-18T07:29:20,POINT(-94.52772 17.99242),1,1-30,1-30108,México,Veracruz de Ignacio de la Llave,Minatitlán,ZONA URBANA,NO AFECTA ANP,7.11213541,J01-375m,POINT (-94.52772 17.99242),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fe6,5123156,2019-08-18T07:29:20,POINT(-93.75942 17.92267),1,1-27,1-27008,México,Tabasco,Huimanguillo,PASTIZAL CULTIVADO,NO AFECTA ANP,5.27536106,J01-375m,POINT (-93.75942 17.92267),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fe7,5123155,2019-08-18T07:29:20,POINT(-93.12186 17.83939),1,1-27,1-27004,México,Tabasco,Centro,AGRICULTURA DE TEMPORAL,NO AFECTA ANP,3.7553544,J01-375m,POINT (-93.12186 17.83939),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fe8,5123154,2019-08-18T07:29:20,POINT(-93.12132 17.84299),1,1-27,1-27004,México,Tabasco,Centro,DESPROVISTO DE VEGETACION,NO AFECTA ANP,3.76225138,J01-375m,POINT (-93.12132 17.84299),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fe9,5123153,2019-08-18T07:29:20,POINT(-93.11642 17.846),1,1-27,1-27004,México,Tabasco,Centro,AGRICULTURA DE TEMPORAL,NO AFECTA ANP,4.14550781,J01-375m,POINT (-93.11642 17.846),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fea,5123152,2019-08-18T07:29:20,POINT(-93.12077 17.8466),1,1-27,1-27004,México,Tabasco,Centro,AGRICULTURA DE TEMPORAL,NO AFECTA ANP,2.21266961,J01-375m,POINT (-93.12077 17.8466),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1feb,5123151,2019-08-18T07:29:20,POINT(-94.11779 17.98215),1,1-30,1-30204,México,Veracruz de Ignacio de la Llave,Agua Dulce,PASTIZAL CULTIVADO,NO AFECTA ANP,20.39836121,J01-375m,POINT (-94.11779 17.98215),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fec,5123150,2019-08-18T07:29:20,POINT(-92.68588 17.79288),1,1-27,1-27009,México,Tabasco,Jalapa,PASTIZAL CULTIVADO,NO AFECTA ANP,3.26829028,J01-375m,POINT (-92.68588 17.79288),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fed,5123149,2019-08-18T07:29:20,POINT(-93.52003 17.91285),1,1-27,1-27008,México,Tabasco,Huimanguillo,AGRICULTURA DE TEMPORAL,NO AFECTA ANP,5.13370514,J01-375m,POINT (-93.52003 17.91285),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fee,5123148,2019-08-18T07:29:20,POINT(-93.19451 17.89009),1,1-7,1-07074,México,Chiapas,Reforma,PASTIZAL CULTIVADO,NO AFECTA ANP,2.3141036,J01-375m,POINT (-93.19451 17.89009),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fef,5123147,2019-08-18T07:29:20,POINT(-93.18958 17.8931),1,1-7,1-07074,México,Chiapas,Reforma,DESPROVISTO DE VEGETACION,NO AFECTA ANP,2.8419652,J01-375m,POINT (-93.18958 17.8931),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ff0,5123146,2019-08-18T07:29:20,POINT(-93.18521 17.89248),1,1-7,1-07074,México,Chiapas,Reforma,PASTIZAL CULTIVADO,NO AFECTA ANP,2.56710315,J01-375m,POINT (-93.18521 17.89248),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ff1,5123145,2019-08-18T07:29:20,POINT(-93.1759 17.89487),1,1-7,1-07074,México,Chiapas,Reforma,PASTIZAL CULTIVADO,NO AFECTA ANP,3.52809763,J01-375m,POINT (-93.1759 17.89487),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ff2,5123144,2019-08-18T07:29:20,POINT(-93.18411 17.89972),1,1-7,1-07074,México,Chiapas,Reforma,DESPROVISTO DE VEGETACION,NO AFECTA ANP,3.24286842,J01-375m,POINT (-93.18411 17.89972),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ff3,5123143,2019-08-18T07:29:20,POINT(-93.17917 17.90272),1,1-7,1-07074,México,Chiapas,Reforma,PASTIZAL CULTIVADO,NO AFECTA ANP,2.36353517,J01-375m,POINT (-93.17917 17.90272),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ff4,5123142,2019-08-18T07:29:20,POINT(-93.18356 17.90334),1,1-7,1-07074,México,Chiapas,Reforma,PASTIZAL CULTIVADO,NO AFECTA ANP,1.51168859,J01-375m,POINT (-93.18356 17.90334),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ff5,5123141,2019-08-18T07:29:20,POINT(-94.34698 18.10465),1,1-30,1-30039,México,Veracruz de Ignacio de la Llave,Coatzacoalcos,ZONA URBANA,NO AFECTA ANP,4.52613783,J01-375m,POINT (-94.34698 18.10465),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ff6,5123140,2019-08-18T07:29:20,POINT(-94.39812 18.11131),1,1-30,1-30039,México,Veracruz de Ignacio de la Llave,Coatzacoalcos,ZONA URBANA,NO AFECTA ANP,2.41366673,J01-375m,POINT (-94.39812 18.11131),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ff7,5123139,2019-08-18T07:29:20,POINT(-94.04913 18.09264),1,1-27,1-27008,México,Tabasco,Huimanguillo,PASTIZAL CULTIVADO,NO AFECTA ANP,27.76736641,J01-375m,POINT (-94.04913 18.09264),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ff8,5123138,2019-08-18T07:29:20,POINT(-92.4879 17.88026),1,1-27,1-27012,México,Tabasco,Macuspana,ZONA URBANA,NO AFECTA ANP,5.77971888,J01-375m,POINT (-92.4879 17.88026),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ff9,5123137,2019-08-18T07:29:20,POINT(-94.35773 18.13764),1,1-30,1-30039,México,Veracruz de Ignacio de la Llave,Coatzacoalcos,ZONA URBANA,NO AFECTA ANP,14.91641712,J01-375m,POINT (-94.35773 18.13764),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ffa,5123136,2019-08-18T07:29:20,POINT(-92.48981 17.89486),1,1-27,1-27012,México,Tabasco,Macuspana,TULAR,NO AFECTA ANP,3.3657918,J01-375m,POINT (-92.48981 17.89486),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ffb,5123135,2019-08-18T07:29:20,POINT(-94.20422 18.1329),1,1-30,1-30204,México,Veracruz de Ignacio de la Llave,Agua Dulce,PASTIZAL CULTIVADO,NO AFECTA ANP,6.58887959,J01-375m,POINT (-94.20422 18.1329),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ffc,5123134,2019-08-18T07:29:20,POINT(-92.48927 17.89836),1,1-27,1-27012,México,Tabasco,Macuspana,TULAR,NO AFECTA ANP,2.09723425,J01-375m,POINT (-92.48927 17.89836),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ffd,5123133,2019-08-18T07:29:20,POINT(-93.31241 18.06706),1,1-27,1-27006,México,Tabasco,Cunduacán,AGRICULTURA DE TEMPORAL,NO AFECTA ANP,2.90961266,J01-375m,POINT (-93.31241 18.06706),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1ffe,5123132,2019-08-18T07:29:20,POINT(-93.10005 18.06751),1,1-27,1-27006,México,Tabasco,Cunduacán,DESPROVISTO DE VEGETACION,NO AFECTA ANP,4.20888948,J01-375m,POINT (-93.10005 18.06751),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_1fff,5123131,2019-08-18T07:29:20,POINT(-94.00663 18.20265),1,1-27,1-27002,México,Tabasco,Cárdenas,PASTIZAL CULTIVADO,NO AFECTA ANP,3.44525599,J01-375m,POINT (-94.00663 18.20265),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2000,5123130,2019-08-18T07:29:20,POINT(-94.00607 18.20645),1,1-27,1-27002,México,Tabasco,Cárdenas,PASTIZAL CULTIVADO,NO AFECTA ANP,8.94279003,J01-375m,POINT (-94.00607 18.20645),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2001,5123129,2019-08-18T07:29:20,POINT(-93.02263 18.10817),1,1-27,1-27010,México,Tabasco,Jalpa de Méndez,PASTIZAL CULTIVADO,NO AFECTA ANP,1.63832414,J01-375m,POINT (-93.02263 18.10817),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2002,5123126,2019-08-18T07:29:20,POINT(-92.2215 18.03753),1,1-27,1-27011,México,Tabasco,Jonuta,TULAR,CERCA DE ANP PANTANOS DE CENTLA,2.58701396,J01-375m,POINT (-92.2215 18.03753),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2003,5123125,2019-08-18T07:29:20,POINT(-92.82581 18.14115),1,1-27,1-27004,México,Tabasco,Centro,PASTIZAL CULTIVADO,NO AFECTA ANP,1.95808387,J01-375m,POINT (-92.82581 18.14115),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2004,5123124,2019-08-18T07:29:20,POINT(-92.71885 18.13335),1,1-27,1-27004,México,Tabasco,Centro,TULAR,NO AFECTA ANP,1.08413994,J01-375m,POINT (-92.71885 18.13335),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2005,5123123,2019-08-18T07:29:20,POINT(-92.63752 18.13267),1,1-27,1-27004,México,Tabasco,Centro,PASTIZAL CULTIVADO,ANP PANTANOS DE CENTLA,0.6326521,J01-375m,POINT (-92.63752 18.13267),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2006,5123122,2019-08-18T07:29:20,POINT(-92.71609 18.15108),1,1-27,1-27004,México,Tabasco,Centro,TULAR,CERCA DE ANP PANTANOS DE CENTLA,1.26414943,J01-375m,POINT (-92.71609 18.15108),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2007,5123121,2019-08-18T07:29:20,POINT(-92.72031 18.15168),1,1-27,1-27004,México,Tabasco,Centro,TULAR,CERCA DE ANP PANTANOS DE CENTLA,1.33219409,J01-375m,POINT (-92.72031 18.15168),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2008,5123120,2019-08-18T07:29:20,POINT(-92.17353 18.11421),1,1-27,1-27011,México,Tabasco,Jonuta,POPAL,CERCA DE ANP LAGUNA DE TÉRMINOS,2.85548592,J01-375m,POINT (-92.17353 18.11421),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2009,5123119,2019-08-18T07:29:20,POINT(-98.62571 19.0232),1,1-21,1-21188,México,Puebla,Tochimilco,SIN VEGETACION APARENTE,ANP IZTACCÍHUATL-POPOCATÉPETL,67.18930817,J01-375m,POINT (-98.62571 19.0232),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_200a,5123118,2019-08-18T07:29:20,POINT(-98.62281 19.02288),1,1-21,1-21188,México,Puebla,Tochimilco,SIN VEGETACION APARENTE,ANP IZTACCÍHUATL-POPOCATÉPETL,27.12823296,J01-375m,POINT (-98.62281 19.02288),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_200b,5123117,2019-08-18T07:29:20,POINT(-98.62668 19.02855),1,1-15,1-15015,México,México,Atlautla,SIN VEGETACION APARENTE,ANP IZTACCÍHUATL-POPOCATÉPETL,73.74578094,J01-375m,POINT (-98.62668 19.02855),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_200c,5123116,2019-08-18T07:29:20,POINT(-98.62341 19.02819),1,1-21,1-21138,México,Puebla,San Nicolás de los Ranchos,SIN VEGETACION APARENTE,ANP IZTACCÍHUATL-POPOCATÉPETL,61.15630722,J01-375m,POINT (-98.62341 19.02819),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_200d,5123115,2019-08-18T07:29:20,POINT(-92.50345 18.265),1,1-27,1-27003,México,Tabasco,Centla,TULAR,ANP PANTANOS DE CENTLA,1.13983095,J01-375m,POINT (-92.50345 18.265),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_200e,5123114,2019-08-18T07:29:20,POINT(-92.50449 18.26566),1,1-27,1-27003,México,Tabasco,Centla,TULAR,ANP PANTANOS DE CENTLA,1.13983095,J01-375m,POINT (-92.50449 18.26566),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_200f,5123113,2019-08-18T07:29:20,POINT(-92.64465 18.29603),1,1-27,1-27003,México,Tabasco,Centla,TULAR,ANP PANTANOS DE CENTLA,1.31987,J01-375m,POINT (-92.64465 18.29603),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2010,5123112,2019-08-18T07:29:20,POINT(-98.62241 19.02466),1,1-21,1-21138,México,Puebla,San Nicolás de los Ranchos,SIN VEGETACION APARENTE,ANP IZTACCÍHUATL-POPOCATÉPETL,57.00040054,J01-375m,POINT (-98.62241 19.02466),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2011,5123111,2019-08-18T07:29:20,POINT(-98.62533 19.02497),1,1-21,1-21138,México,Puebla,San Nicolás de los Ranchos,SIN VEGETACION APARENTE,ANP IZTACCÍHUATL-POPOCATÉPETL,67.18930817,J01-375m,POINT (-98.62533 19.02497),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2012,5123110,2019-08-18T07:29:20,POINT(-92.64499 18.32141),1,1-27,1-27003,México,Tabasco,Centla,TULAR,ANP PANTANOS DE CENTLA,2.75732327,J01-375m,POINT (-92.64499 18.32141),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2013,5123109,2019-08-18T07:29:20,POINT(-92.22925 18.28738),1,1-27,1-27003,México,Tabasco,Centla,POPAL,ANP PANTANOS DE CENTLA,0.89490134,J01-375m,POINT (-92.22925 18.28738),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2014,5123108,2019-08-18T07:29:20,POINT(-92.82879 18.3946),1,1-27,1-27003,México,Tabasco,Centla,PASTIZAL CULTIVADO,CERCA DE ANP PANTANOS DE CENTLA,1.14074922,J01-375m,POINT (-92.82879 18.3946),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2015,5123107,2019-08-18T07:29:20,POINT(-91.76672 18.2692),1,1-4,1-04003,México,Campeche,Carmen,SELVA MEDIANA SUBPERENNIFOLIA,CERCA DE ANP LAGUNA DE TÉRMINOS,3.64418006,J01-375m,POINT (-91.76672 18.2692),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2016,5123103,2019-08-18T07:29:20,POINT(-98.32098 19.17682),1,1-29,1-29023,México,Tlaxcala,Natívitas,AGRICULTURA DE TEMPORAL,NO AFECTA ANP,8.64102745,J01-375m,POINT (-98.32098 19.17682),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2017,5123102,2019-08-18T07:29:20,POINT(-92.44009 18.53431),1,1-27,1-27003,México,Tabasco,Centla,MANGLAR,ANP PANTANOS DE CENTLA,0.84359568,J01-375m,POINT (-92.44009 18.53431),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2018,5123101,2019-08-18T07:29:20,POINT(-99.3415 19.50401),1,1-15,1-15046,México,México,Jilotzingo,BOSQUE DE ENCINO CON VEGETACION SECUNDARIA ARBUSTIVA,NO AFECTA ANP,34.27567673,J01-375m,POINT (-99.3415 19.50401),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2019,5123100,2019-08-18T07:29:20,POINT(-96.2327 19.18121),1,1-30,1-30193,México,Veracruz de Ignacio de la Llave,Veracruz,ZONA URBANA,NO AFECTA ANP,4.14432907,J01-375m,POINT (-96.2327 19.18121),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_201a,5123099,2019-08-18T07:29:20,POINT(-96.23727 19.18178),1,1-30,1-30193,México,Veracruz de Ignacio de la Llave,Veracruz,ZONA URBANA,NO AFECTA ANP,3.87081409,J01-375m,POINT (-96.23727 19.18178),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_201b,5123098,2019-08-18T07:29:20,POINT(-92.16856 18.64296),1,1-4,1-04003,México,Campeche,Carmen,PASTIZAL CULTIVADO,ANP LAGUNA DE TÉRMINOS,1.45172334,J01-375m,POINT (-92.16856 18.64296),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_201c,5123097,2019-08-18T07:29:20,POINT(-92.17262 18.64355),1,1-4,1-04003,México,Campeche,Carmen,VEGETACION HALOFILA HIDROFILA,ANP LAGUNA DE TÉRMINOS,2.25614262,J01-375m,POINT (-92.17262 18.64355),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_201d,5123096,2019-08-18T07:29:20,POINT(-92.16801 18.64644),1,1-4,1-04003,México,Campeche,Carmen,VEGETACION HALOFILA HIDROFILA,ANP LAGUNA DE TÉRMINOS,2.2166779,J01-375m,POINT (-92.16801 18.64644),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_201e,5123095,2019-08-18T07:29:20,POINT(-92.17207 18.64703),1,1-4,1-04003,México,Campeche,Carmen,MANGLAR,ANP LAGUNA DE TÉRMINOS,1.55655503,J01-375m,POINT (-92.17207 18.64703),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_201f,5123089,2019-08-18T07:29:20,POINT(-96.23483 19.18076),1,1-30,1-30193,México,Veracruz de Ignacio de la Llave,Veracruz,ZONA URBANA,NO AFECTA ANP,4.22960472,J01-375m,POINT (-96.23483 19.18076),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2020,5123086,2019-08-18T07:29:20,POINT(-98.96458 19.64485),1,1-15,1-15002,México,México,Acolman,AGRICULTURA DE TEMPORAL,NO AFECTA ANP,13.56019211,J01-375m,POINT (-98.96458 19.64485),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2021,5123085,2019-08-18T07:29:20,POINT(-98.60221 19.74535),1,1-13,1-13061,México,Hidalgo,Tepeapulco,AGRICULTURA DE TEMPORAL,NO AFECTA ANP,6.03702259,J01-375m,POINT (-98.60221 19.74535),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2022,5123084,2019-08-18T07:29:20,POINT(-98.60158 19.75056),1,1-13,1-13061,México,Hidalgo,Tepeapulco,ZONA URBANA,NO AFECTA ANP,4.87160158,J01-375m,POINT (-98.60158 19.75056),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2023,5123083,2019-08-18T07:29:20,POINT(-99.18328 19.97485),1,1-15,1-15010,México,México,Apaxco,DESPROVISTO DE VEGETACION,NO AFECTA ANP,8.82107449,J01-375m,POINT (-99.18328 19.97485),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2024,5123082,2019-08-18T07:29:20,POINT(-99.33142 19.98955),1,1-13,1-13076,México,Hidalgo,Tula de Allende,AGRICULTURA DE RIEGO,NO AFECTA ANP,5.82316065,J01-375m,POINT (-99.33142 19.98955),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2025,5123081,2019-08-18T07:29:20,POINT(-99.21107 19.99965),1,1-13,1-13013,México,Hidalgo,Atotonilco de Tula,ZONA URBANA,NO AFECTA ANP,9.9167347,J01-375m,POINT (-99.21107 19.99965),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2026,5123080,2019-08-18T07:29:20,POINT(-99.27142 20.03339),1,1-13,1-13010,México,Hidalgo,Atitalaquia,MATORRAL CRASICAULE CON VEGETACION SECUNDARIA ARBUSTIVA,NO AFECTA ANP,3.30436635,J01-375m,POINT (-99.27142 20.03339),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2027,5123079,2019-08-18T07:29:20,POINT(-99.2752 20.03378),1,1-13,1-13010,México,Hidalgo,Atitalaquia,MATORRAL CRASICAULE CON VEGETACION SECUNDARIA ARBUSTIVA,NO AFECTA ANP,8.18622303,J01-375m,POINT (-99.2752 20.03378),07:29:20
puntos_calor_satelite.fid--49e299b1_16ca7a218b0_2028,5123078,2019-08-18T07:29:20,POINT(-99.29292 20.05221),1,1-13,1-13076,México,Hidalgo,Tula de Allende,AGRICULTURA DE TEMPORAL,CERCA DE ANP TULA,3.69661283,J01-375m,POINT (-99.29292 20.05221),07:29:20
